5/2/2015
1:30:04 PM

0, CH+=0, CH-=199, Range=+/-10, y=a*26.8643-68.1-.131533
1, CH+=1, CH-=199, Range=+/-10, y=b*1318.19-1319.239
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
1.933000	2.519583	1.689476	1.406979	2.507873	-0.544698	907.811510	1.406979	2.507873
1.933333	2.514514	1.689476	1.401907	2.507873	-0.680872	907.811510	1.401907	2.507873
1.933667	2.519583	1.669222	1.396835	2.507873	-0.544698	881.112810	1.396835	2.507873
1.934000	2.555066	1.684413	1.401907	2.492675	0.408524	901.136835	1.401907	2.492675
1.934333	2.544928	1.674286	1.401907	2.487608	0.136175	887.787485	1.401907	2.487608
1.934667	2.529721	1.679349	1.396835	2.472409	-0.272349	894.462160	1.396835	2.472409
1.935000	2.539859	1.664159	1.381620	2.462277	0.000000	874.438135	1.381620	2.462277
1.935333	2.514514	1.674286	1.391763	2.467343	-0.680872	887.787485	1.391763	2.467343
1.935667	2.509445	1.669222	1.401907	2.472409	-0.817047	881.112810	1.401907	2.472409
1.936000	2.514514	1.679349	1.396835	2.497741	-0.680872	894.462160	1.396835	2.497741
1.936333	2.514514	1.679349	1.406979	2.512940	-0.680872	894.462160	1.406979	2.512940
1.936667	2.544928	1.679349	1.412051	2.477476	0.136175	894.462160	1.412051	2.477476
1.937000	2.539859	1.664159	1.412051	2.462277	0.000000	874.438135	1.412051	2.462277
1.937333	2.519583	1.674286	1.412051	2.467343	-0.544698	887.787485	1.412051	2.467343
1.937667	2.524652	1.679349	1.396835	2.492675	-0.408523	894.462160	1.396835	2.492675
1.938000	2.519583	1.674286	1.406979	2.497741	-0.544698	887.787485	1.406979	2.497741
1.938333	2.519583	1.679349	1.406979	2.502807	-0.544698	894.462160	1.406979	2.502807
1.938667	2.549997	1.659095	1.401907	2.497741	0.272349	867.763460	1.401907	2.497741
1.939000	2.565204	1.669222	1.401907	2.492675	0.680873	881.112810	1.401907	2.492675
1.939333	2.544928	1.669222	1.406979	2.482542	0.136175	881.112810	1.406979	2.482542
1.939667	2.560135	1.669222	1.412051	2.472409	0.544698	881.112810	1.412051	2.472409
1.940000	2.539859	1.669222	1.391763	2.487608	0.000000	881.112810	1.391763	2.487608
